i_TradePeriodEnergyOffer
_
TP1,STK0661_COB0,t4,i_GenerationMWOffer, 5, ,
TP1,STK0661_COB0,t4,i_GenerationMWOfferPrice, 139.77, ,
TP1,STK0661_COB0,t5,i_GenerationMWOffer, 3, ,
TP1,STK0661_COB0,t5,i_GenerationMWOfferPrice, 145.08, ,
TP1,TGA0331_KMI0,t1,i_GenerationMWOffer, 20, ,
TP1,TGA0331_KMI0,t1,i_GenerationMWOfferPrice, 0, ,
TP1,THI2201_THI1,t1,i_GenerationMWOffer, 81, ,
TP1,THI2201_THI1,t1,i_GenerationMWOfferPrice, 0, ,
TP1,THI2201_THI2,t1,i_GenerationMWOffer, 50, ,
TP1,THI2201_THI2,t1,i_GenerationMWOfferPrice, 0, ,
TP1,TKA0111_TKA1,t1,i_GenerationMWOffer, 14, ,
TP1,TKA0111_TKA1,t1,i_GenerationMWOfferPrice, 0, ,
TP1,TKB2201_TKB1,t1,i_GenerationMWOffer, 80, ,
TP1,TKB2201_TKB1,t1,i_GenerationMWOfferPrice, 0, ,
TP1,TKU2201_TKU0,t1,i_GenerationMWOffer, 0, ,
TP1,TKU2201_TKU0,t1,i_GenerationMWOfferPrice, 0.01, ,
TP1,TKU2201_TKU0,t4,i_GenerationMWOffer, 40, ,
TP1,TKU2201_TKU0,t4,i_GenerationMWOfferPrice, 240.06, ,
TP1,TKU2201_TKU0,t5,i_GenerationMWOffer, 200, ,
TP1,TKU2201_TKU0,t5,i_GenerationMWOfferPrice, 450.06, ,
TP1,TUI1101_KTW0,t1,i_GenerationMWOffer, 0, ,
TP1,TUI1101_KTW0,t1,i_GenerationMWOfferPrice, 0, ,
TP1,TUI1101_KTW0,t5,i_GenerationMWOffer, 34, ,
TP1,TUI1101_KTW0,t5,i_GenerationMWOfferPrice, 4995.07, ,
TP1,TUI1101_PRI0,t1,i_GenerationMWOffer, 6, ,
TP1,TUI1101_PRI0,t1,i_GenerationMWOfferPrice, 0, ,
TP1,TUI1101_PRI0,t5,i_GenerationMWOffer, 38, ,
TP1,TUI1101_PRI0,t5,i_GenerationMWOfferPrice, 4995.07, ,
TP1,TUI1101_TUI0,t1,i_GenerationMWOffer, 8, ,
TP1,TUI1101_TUI0,t1,i_GenerationMWOfferPrice, 0, ,
TP1,TUI1101_TUI0,t5,i_GenerationMWOffer, 52, ,
TP1,TUI1101_TUI0,t5,i_GenerationMWOfferPrice, 4995.07, ,
TP1,TWH0331_TRC1,t1,i_GenerationMWOffer, 40, ,
TP1,TWH0331_TRC1,t1,i_GenerationMWOfferPrice, 0, ,
TP1,WHI2201_WHI0,t1,i_GenerationMWOffer, 25, ,
TP1,WHI2201_WHI0,t1,i_GenerationMWOfferPrice, 500, ,
TP1,WHI2201_WHI0,t2,i_GenerationMWOffer, 25, ,
TP1,WHI2201_WHI0,t2,i_GenerationMWOfferPrice, 510, ,
TP1,WHI2201_WHI0,t3,i_GenerationMWOffer, 25, ,
TP1,WHI2201_WHI0,t3,i_GenerationMWOfferPrice, 4997, ,
TP1,WHI2201_WHI0,t4,i_GenerationMWOffer, 25, ,
TP1,WHI2201_WHI0,t4,i_GenerationMWOfferPrice, 4998, ,
TP1,WHI2201_WHI0,t5,i_GenerationMWOffer, 50, ,
TP1,WHI2201_WHI0,t5,i_GenerationMWOfferPrice, 4999, ,
TP1,WKM2201_MOK0,t1,i_GenerationMWOffer, 90, ,
TP1,WKM2201_MOK0,t1,i_GenerationMWOfferPrice, 0, ,
TP1,WKM2201_WKM0,t1,i_GenerationMWOffer, 23, ,
TP1,WKM2201_WKM0,t1,i_GenerationMWOfferPrice, 0.49, ,
TP1,WKM2201_WKM0,t2,i_GenerationMWOffer, 23, ,
TP1,WKM2201_WKM0,t2,i_GenerationMWOfferPrice, 89.5, ,
TP1,WKM2201_WKM0,t4,i_GenerationMWOffer, 10, ,
TP1,WKM2201_WKM0,t4,i_GenerationMWOfferPrice, 133, ,
TP1,WPA2201_WPA0,t1,i_GenerationMWOffer, 22, ,
TP1,WPA2201_WPA0,t1,i_GenerationMWOfferPrice, 0.49, ,
TP1,WPA2201_WPA0,t5,i_GenerationMWOffer, 32, ,
TP1,WPA2201_WPA0,t5,i_GenerationMWOfferPrice, 390, ,
TP1,WRK0331_RKA0,t1,i_GenerationMWOffer, 26, ,
TP1,WRK0331_RKA0,t1,i_GenerationMWOfferPrice, 0, ,
TP1,WRK0331_TAA0,t1,i_GenerationMWOffer, 22, ,
TP1,WRK0331_TAA0,t1,i_GenerationMWOfferPrice, 0, ,
TP1,WRK2201_WRK0,t1,i_GenerationMWOffer, 97, ,
TP1,WRK2201_WRK0,t1,i_GenerationMWOfferPrice, 0, ,
TP1,WTK0111_WTK0,t1,i_GenerationMWOffer, 80, ,
TP1,WTK0111_WTK0,t1,i_GenerationMWOfferPrice, 0.01, ,
TP1,WTK0111_WTK0,t3,i_GenerationMWOffer, 5, ,
TP1,WTK0111_WTK0,t3,i_GenerationMWOfferPrice, 985, ,
TP1,WTK0111_WTK0,t5,i_GenerationMWOffer, 5, ,
TP1,WTK0111_WTK0,t5,i_GenerationMWOfferPrice, 5200, ,
TP2,ARA2201_ARA0,t1,i_GenerationMWOffer, 22, ,
TP2,ARA2201_ARA0,t1,i_GenerationMWOfferPrice, 0, ,
TP2,ARA2201_ARA0,t3,i_GenerationMWOffer, 4, ,
TP2,ARA2201_ARA0,t3,i_GenerationMWOfferPrice, 91, ,
