-,,,,,
-,,,,,
TP1,HLY_TWH1.1,121,148,, 
TP1,HOB_LST3.1,56,58,, 
TP1,HOB_LST4.1,56,58,, 
TP1,HOB_PEN1.1,57,86,, 
TP1,HOB_T12.L12,749,55,, 
TP1,HOB_T12.M12,56,55,, 
TP1,HOB_T12.T12,57,55,, 
TP1,HOB_WRD1.1,57,44,, 
TP1,HOR_KBY_ISL1.1,586,563,, 
TP1,HOR_KBY_ISL1.2,522,563,, 
TP1,HOR_KBY_ISL1.3,563,588,, 
TP1,HOR_KBY_ISL2.1,586,562,, 
TP1,HOR_KBY_ISL2.2,522,562,, 
TP1,HOR_KBY_ISL2.3,562,742,, 
TP1,HOR_T5.T5,586,585,, 
TP1,HOR_T8.T8,586,585,, 
TP1,HPI_MDN1.1,19,26,, 
TP1,HTI_T1.T1,123,122,, 
TP1,HTI_T2.T2,123,122,, 
TP1,HTI_TMU1.1,123,140,, 
TP1,HUI_MNI1.1,319,328,, 
TP1,HUI_T5.T5,319,318,, 
TP1,HUI_T6.T6,319,318,, 
TP1,HWA_PTA.1,321,337,, 
TP1,HWA_SFD1.1,321,343,, 
TP1,HWA_T1.T1,321,320,, 
TP1,HWA_T2.T2,321,320,, 
TP1,HWA_T3.T3,321,737,, 
TP1,HWA_WAA1.1,321,350,, 
TP1,HWA_WAA2.1,321,350,, 
TP1,HWA_WVY1.1,321,352,, 
TP1,HWB_ROX1.1,689,719,, 
TP1,HWB_ROX2.1,689,719,, 
TP1,HWB_SDN.1,690,722,, 
TP1,HWB_T1.L1,796,685,, 
TP1,HWB_T1.M1,744,685,, 
TP1,HWB_T1.T1,689,685,, 
TP1,HWB_T2.L2,794,686,, 
TP1,HWB_T2.M2,744,686,, 
TP1,HWB_T2.T2,689,686,, 
TP1,HWB_T4.L4,795,688,, 
TP1,HWB_T4.M4,689,688,, 
TP1,HWB_T4.T4,690,688,, 
TP1,HWB_T5.T5,690,684,, 
TP1,HWB_T6.L6,793,687,, 
TP1,HWB_T6.M6,689,687,, 
TP1,HWB_T6.T6,690,687,, 
TP1,HWB_TMH.1,690,723,, 
TP1,HWB_WPIA.1,684,726,, 
TP1,HWB_WPIB.1,684,726,, 
TP1,HWB_WPIC.1,684,726,, 
TP1,IGH_KIK1.1,492,499,, 
TP1,IGH_KIK1.2,496,499,, 
TP1,IGH_KIK2.1,492,496,, 
TP1,IGH_ORO1.1,492,500,, 
TP1,IGH_ORO2.1,492,501,, 
TP1,INV_MAN.1,695,705,, 
TP1,INV_NMA.1,695,708,, 
TP1,INV_ROX1.1,695,720,, 
TP1,INV_ROX2.1,695,720,, 
TP1,INV_T1.L1,797,693,, 
TP1,INV_T1.M1,694,693,, 
TP1,INV_T1.T1,695,693,, 
TP1,INV_T3.T3,695,692,, 
TP1,INV_T5.T5,695,692,, 
TP1,INV_TWI1.1,695,724,, 
TP1,INV_TWI2.1,695,724,, 
TP1,ISL_KIK1.1,526,497,, 
TP1,ISL_KIK2.1,526,534,, 
TP1,ISL_KIK2.2,490,534,, 
TP1,ISL_KIK2.3,490,497,, 
TP1,ISL_KIK3.1,526,533,, 
TP1,ISL_KIK3.2,491,533,, 
TP1,ISL_KIK3.3,491,497,, 
TP1,ISL_LIV.1,526,627,, 
TP1,ISL_SBK1.1,522,530,, 
TP1,ISL_SBK2.1,522,530,, 
TP1,ISL_T1.T1,526,521,, 
TP1,ISL_T2.T2,526,521,, 
TP1,ISL_T3.L3,520,524,, 
TP1,ISL_T3.M3,522,524,, 
TP1,ISL_T3.T3,526,524,, 
TP1,ISL_T6.L6,785,523,, 
TP1,ISL_T6.M6,522,523,, 
TP1,ISL_T6.T6,526,523,, 
TP1,ISL_T7.L7,784,525,, 
TP1,ISL_T7.M7,522,525,, 
TP1,ISL_T7.T7,526,525,, 
TP1,ISL_TKB.1,526,653,, 
TP1,KAG_GEN.1,174,180,, 
TP1,KAG_T1.T1,174,173,, 
TP1,KAG_T2.T2,174,173,, 
TP1,KAI_SBK1.1,528,530,, 
TP1,KAI_SBK2.1,528,530,, 
TP1,KAI_T1.T1,528,527,, 
TP1,KAI_T2.T2,528,527,, 
TP1,KAW_MAT1.1,180,196,, 
TP1,KAW_MAT2.1,180,196,, 
TP1,KAW_OHK.1,181,222,, 
TP1,KAW_ONU1.1,175,237,, 
TP1,KAW_ONU2.1,175,236,, 
TP1,KAW_ONU3.1,175,235,, 
TP1,KAW_ONU4.1,175,234,, 
TP1,KAW_T1.T1,178,180,, 
TP1,KAW_T11.T11,181,177,, 
TP1,KAW_T12.L12,764,179,, 
TP1,KAW_T12.M12,180,179,, 
TP1,KAW_T12.T12,181,179,, 
TP1,KAW_T13.T13,181,180,, 
TP1,KAW_T14.T14,181,177,, 
TP1,KAW_T2.T2,178,180,, 
TP1,KAW_T6.T6,180,175,, 
TP1,KAW_T7.T7,180,175,, 
TP1,KAW_T8.T8,180,175,, 
TP1,KAW_T9.T9,180,175,, 
TP1,KBY_T1.T1,742,587,, 
TP1,KBY_T2.T2,588,587,, 
TP1,KIK_STK1.1,497,513,, 
TP1,KIK_STK2.1,497,513,, 
TP1,KIK_STK3.1,496,512,, 
TP1,KIK_T1.L1,779,494,, 
TP1,KIK_T1.M1,780,494,, 
TP1,KIK_T1.T1,497,494,, 
TP1,KIK_T2.L2,493,495,, 
TP1,KIK_T2.M2,496,495,, 
TP1,KIK_T2.T2,497,495,, 
TP1,KILN_COGEN.1,51,52,, 
TP1,KIN_T1A.T1A,128,125,, 
TP1,KIN_T2.T2,128,125,, 
TP1,KIN_T3A.T3A,733,128,, 
TP1,KIN_T3B.T3B,733,128,, 
TP1,KIN_T4.T4,128,126,, 
TP1,KIN_T5.L5,124,127,, 
TP1,KIN_T5.M5,759,127,, 
TP1,KIN_T5.T5,128,127,, 
TP1,KIN_TRK1.1,128,193,, 
TP1,KIN_TRK1.2,193,264,, 
TP1,KIN_TRK2.1,128,192,, 
TP1,KIN_TRK2.2,192,264,, 
TP1,KMI_T1.T1,183,182,, 
TP1,KMI_TGA1.1,183,250,, 
TP1,KMO_MTM_TGA2.1,189,172,, 
TP1,KMO_MTM_TGA2.2,172,251,, 
TP1,KMO_MTM_TGA2.3,212,172,, 
TP1,KMO_MTM1.1,189,212,, 
TP1,KMO_T1.T1,189,186,, 
TP1,KMO_T2.L2,765,187,, 
TP1,KMO_T2.M2,189,187,, 
TP1,KMO_T2.T2,190,187,, 
TP1,KMO_T4.L4,766,188,, 
TP1,KMO_T4.M4,189,188,, 
TP1,KMO_T4.T4,190,188,, 
